ObjectId,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,AUTO_UNIQUE_ID_2021-09-27_fhernandez_UI_SNAP_Locations,Source,TimeTaken,UpdatedGeocoding,Version,ErrorMessage,TransactionId,naaccrQualCode,naaccrQualType,FeatureMatchingResultType,MatchedLocationType,RegionSizeUnits,InterpolationType,RegionSize,InterpolationSubType,FeatureMatchingGeographyType,MatchScore,FeatureMatchingHierarchy,TieHandlingStrategyType,FeatureMatchingResultTypeTieBreakingNotes,GeocodeQualityType,FeatureMatchingHierarchyNotes,FeatureMatchingResultTypeNotes,FeatureMatchingResultCount,Latitude,Longitude,MatchType
195591,CVS PHARMACY 1402,1062 Elden St,,Herndon,VA,20170,3803,FAIRFAX,504,USCGeocoder,15.6242,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8520.712637,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.96620362,-77.39675894,Exact
195593,CVS PHARMACY 1421,1100 Wilson Blvd,,Rosslyn,VA,22209,2249,ARLINGTON,505,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,5682.457075,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.89453319,-77.07029659,Relaxed
195672,CVS PHARMACY 1833,4238 Wilson Blvd # 1831,,Arlington,VA,22203,1823,ARLINGTON,506,USCGeocoder,31.248,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2659.005903,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.87982639,-77.11076877,Exact
195673,CVS PHARMACY 1835,5402 Lee Hwy,,Arlington,VA,22207,1614,ARLINGTON,507,USCGeocoder,15.6252,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2548.567226,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.89616807,-77.1376727,Exact
195697,CVS PHARMACY 2491,2400 Jefferson Davis Hwy,,Arlington,VA,22202,,ARLINGTON,508,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,3225.735133,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.85219554,-77.05310141,Exact
200353,SAFEWAY  1606,9596 Old Keene Mill Rd,,Burke,VA,22015,4208,FAIRFAX,509,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3388.735883,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.77688441,-77.27472812,Exact
201818,GIANT FOOD 798,8941 Ox Rd,,Lorton,VA,22079,3216,FAIRFAX,510,USCGeocoder,15.6252,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5477.246817,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.71470786,-77.26385983,Relaxed
206049,GIANT FOOD 788,14125 Saint Germain Dr,,Centreville,VA,20121,2310,FAIRFAX,511,USCGeocoder,331.6272,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3682.859074,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.8369808,-77.43756231,Exact
206125,7-eleven 28542B,6112 Franconia Rd,Ste A,Alexandria,VA,22310,2579,FAIRFAX,512,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,7431.40462,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.78257681,-77.1472376,Relaxed
208190,GIANT FOOD 740,5615 Stone Rd,,Centreville,VA,20120,1618,FAIRFAX,513,USCGeocoder,31.2537,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3934.931257,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.8548795,-77.45035439,Exact
208475,Beirut Butchery,407 Maple Ave W,,Vienna,VA,22180,4222,FAIRFAX,514,USCGeocoder,15.6249,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,573.686609,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.89471668,-77.27394437,Exact
208669,Safeway 2883,6118 Arlington Blvd,,Falls Church,VA,22044,2901,FAIRFAX,515,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2507.014842,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86865454,-77.14635249,Relaxed
208800,K Market,4239 John Marr Dr,,Annandale,VA,22003,3205,FAIRFAX,516,USCGeocoder,62.4999,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,12564.93079,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.83123796,-77.18942756,Exact
209537,Dollar General 19314,8734 Richmond Hwy,,Alexandria,VA,22309,4204,FAIRFAX,517,USCGeocoder,15.6263,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1641.521043,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.72071598,-77.12497989,Relaxed
209821,Dollar Tree 7706,215 Maple Ave W,,Vienna,VA,22180,5606,FAIRFAX,518,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,4217.606892,ArealInterpolationGeometricCentroid,Parcel,93.63313609,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.89970021,-77.26834286,Relaxed
209951,SHOPPERS FOOD WAREHOUSE 2336,9622 Main St,,Fairfax,VA,22031,3733,FAIRFAX,519,USCGeocoder,31.2548,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10973.00696,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84168725,-77.27570736,Exact
209954,GIANT FOOD 775,13330 Franklin Farm Rd,,Herndon,VA,20171,4090,FAIRFAX,520,USCGeocoder,15.6205,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8505.489144,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.90733486,-77.40655541,Relaxed
210768,GIANT FOOD 783,6011 Burke Centre Pkwy,,Burke,VA,22015,3717,FAIRFAX,521,USCGeocoder,15.6321,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,10297.37798,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.78609206,-77.29700731,Exact
211500,La Vaquita Market Inc.,8736 Richmond Hwy,,Alexandria,VA,22309,4204,FAIRFAX,522,USCGeocoder,15.6246,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1641.521043,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.72070097,-77.12501113,Relaxed
211829,Asia Bazaar,7864 Richmond Hwy,,Alexandria,VA,22306,7824,FAIRFAX,523,USCGeocoder,15.6279,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4998.323687,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.74387123,-77.08438897,Relaxed
212595,GIANT FOOD 743,3450 Washington Blvd,,Arlington,VA,22201,4508,ARLINGTON,524,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,3686.874955,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.88564124,-77.10296672,Exact
214166,DNS Family Market,5820 Seminary Rd,Ste G,Falls Church,VA,22041,3045,FAIRFAX,525,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,8436.952103,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.84738195,-77.12777931,Relaxed
214421,SAFEWAY  1365,9525 Braddock Rd,,Fairfax,VA,22032,2539,FAIRFAX,526,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40955.25005,ArealInterpolationGeometricCentroid,Parcel,99,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.81720326,-77.2756569,Relaxed
214425,GIANT FOOD 753,2551 John Milton Dr,,Herndon,VA,20171,2527,FAIRFAX,527,USCGeocoder,15.6261,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5322.835437,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.92778265,-77.37640987,Relaxed
214665,Lucky Seven Food Mart,3215 24th St S,,Arlington,VA,22206,2578,ARLINGTON,528,USCGeocoder,62.4998,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1601.301802,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84863564,-77.08418907,Exact
214736,GIANT FOOD 2746,2425 Centreville Rd,,Herndon,VA,20171,3013,FAIRFAX,529,USCGeocoder,15.6308,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,1701.97374,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.95191629,-77.40949664,Relaxed
215750,7-eleven 10688b 10688B,6910I Braddock Rd,,Annandale,VA,22003,6036,FAIRFAX,530,USCGeocoder,18.7011,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,7394.069093,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81197206,-77.18426244,Exact
216097,7-Eleven Inc F 10759A,7330 Richmond Hwy,,Alexandria,VA,22306,2106,FAIRFAX,531,USCGeocoder,12.95,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1046.132755,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.75742272,-77.0841028,Relaxed
216754,7-Eleven Inc F 35370A,6691 Backlick Rd,,Springfield,VA,22150,2702,FAIRFAX,532,USCGeocoder,31.2727,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3205.494108,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.7731159,-77.1838366,Exact
219485,La Mart,5730 Edsall Rd,,Alexandria,VA,22304,4712,ALEXANDRIA,533,USCGeocoder,23.618,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4401.066525,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.80755797,-77.13208637,Exact
220233,Safeway 3250,3526 King St,,Alexandria,VA,22302,1907,ALEXANDRIA,534,USCGeocoder,15.6488,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6003.777962,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.8277897,-77.08867308,Exact
220681,Community Foodworks Springfield Farmers Market,6699 Spring Mall Rd,,Springfield,VA,22150,1906,FAIRFAX,535,USCGeocoder,78.1337,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,19591228.79,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.773578,-77.18702,Relaxed;Soundex
220861,Crystal City Freshfarm Market,1800 Crystal Drive,,Arlington,VA,22202,,ARLINGTON,536,USCGeocoder,15.6265,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3921.457749,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.85769482,-77.04932814,Exact
221002,Big Lots 5281,5901 Stevenson Ave,,Alexandria,VA,22304,3303,ALEXANDRIA,537,USCGeocoder,46.8858,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4027.351892,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.81266993,-77.13426363,Exact
221056,Good Fortune Supermarket,6751 Wilson Blvd,,Falls Church,VA,22044,3392,FAIRFAX,538,USCGeocoder,46.8857,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,5897330.856,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.856209,-77.15702,Relaxed;Soundex
221112,Mercadito Ramos 3,4102 Mount Vernon Ave,,Alexandria,VA,22305,2226,ALEXANDRIA,539,USCGeocoder,15.6273,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2812.00326,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84294474,-77.06408186,Exact
221877,7-eleven 37144B,6138 North Kings Highway,Suites A B And C,Alexandria,VA,22303,,FAIRFAX,540,USCGeocoder,15.6263,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4467.444371,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.78544734,-77.07777978,Relaxed
222170,Nazret Cultural Foods LLC 2,656 S Pickett St,,Alexandria,VA,22304,4620,ALEXANDRIA,541,USCGeocoder,31.2422,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,15001.62299,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.80429294,-77.1323403,Exact
222577,Freshfarm Mosaic Market,2910 District Ave,,Fairfax,VA,22031,2282,FAIRFAX,542,USCGeocoder,31.2485,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5130.438912,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.87264889,-77.22977416,Relaxed
222815,Halal Super Mart,7702 Backlick Rd,Ste F,Springfield,VA,22150,2230,FAIRFAX,543,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6236.986277,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.75219981,-77.18535235,Relaxed
224931,Taj Grocery,14404 Chantilly Crossing Ln,,Chantilly,VA,20151,1667,FAIRFAX,544,USCGeocoder,62.4998,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40587317.75,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.888306,-77.453725,Relaxed;Soundex
224996,Dollar Tree 6469,7041 Brookfield Plz,,Springfield,VA,22150,2918,FAIRFAX,545,USCGeocoder,31.2656,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,4974.23706,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.77406074,-77.18496568,Exact
225033,7-eleven 36981a 36981A,150 Elden St,Ste 160,Herndon,VA,20170,4855,FAIRFAX,546,USCGeocoder,15.6242,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,17140.87263,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.96710793,-77.36769511,Relaxed
225876,Aldi 60,6129 Backlick Rd,,Springfield,VA,22150,2637,FAIRFAX,547,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2187.320283,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.78376687,-77.18567554,Exact
225891,CVS Pharmacy CVS10498,1555 Wilson Blvd,,Arlington,VA,22209,2433,ARLINGTON,548,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1947.550391,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.89487001,-77.07589627,Exact
225942,Desi Bazar,6127 Backlick Rd,,Springfield,VA,22150,2637,FAIRFAX,549,USCGeocoder,0,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2187.320283,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.78378539,-77.18567879,Exact
226578,7-Eleven Store 39061A,4505 Lee Hwy,,Arlington,VA,22207,3303,ARLINGTON,550,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,954.5187702,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.898786,-77.11891053,Exact
227608,7-eleven 37130a 37130A,2001 Clarendon Blvd,,Arlington,VA,22201,2940,ARLINGTON,551,USCGeocoder,31.2477,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,6087.665577,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.89167128,-77.08265115,Exact
227620,Southern Towers Farmers' Market,4901 Seminary Rd,,Alexandria,VA,22311,1857,ALEXANDRIA,552,USCGeocoder,15.6267,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,643.2394024,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.8325945,-77.1155015,Exact
228800,Bakhtar Bakery,4215 Walney Rd,Ste F,Chantilly,VA,20151,2950,FAIRFAX,553,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,11564.73639,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.88763931,-77.43324638,Relaxed
229289,7-Eleven 34640b,6720 Old Dominion Dr,,Mclean,VA,22101,3806,FAIRFAX,554,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,3021.215716,ArealInterpolationGeometricCentroid,Parcel,100,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.93384402,-77.17617463,Exact
230632,7-eleven 10694B,6225 Backlick Rd,,Springfield,VA,22150,2630,FAIRFAX,555,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1345.745492,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.78269323,-77.18515591,Relaxed
230877,CVS 10876,1680 Duke St,,Alexandria,VA,22314,3474,ALEXANDRIA,556,USCGeocoder,15.6238,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2846.157884,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.80419591,-77.05925284,Exact
231381,7-Eleven 26918B,2303 Soapstone Dr,Ste C,Reston,VA,20191,4422,FAIRFAX,557,USCGeocoder,31.2707,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,8476.493789,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.93176334,-77.34672336,Exact
231402,Wawa 8639,3450 Historic Sully Way,,Chantilly,VA,20151,,FAIRFAX,558,USCGeocoder,171.9028,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,40587317.75,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.888306,-77.453725,Relaxed;Soundex
231990,ALDI 71065 71065,4604 Kenmore Ave,,Alexandria,VA,22304,1301,ALEXANDRIA,559,USCGeocoder,15.6211,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5237.635969,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.82896445,-77.11049517,Exact
232312,7-eleven 10775C,7214 Beulah St,,Alexandria,VA,22315,3504,FAIRFAX,560,USCGeocoder,0,1,4.1,,,2,Parcel,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,1443.446871,ArealInterpolationGeometricCentroid,Parcel,96,FeatureClassBased,ReturnAll,,ExactParcelCentroidPoint,,,1,38.76033181,-77.15988997,Relaxed
234200,Whole Foods Market 10531,520 12th St S,Ste 100,Arlington,VA,22202,,ARLINGTON,561,USCGeocoder,234.4017,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,5834.077383,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.86262098,-77.05697691,Exact
234775,Sungwon Herndon Llc,490 Elden St,,Herndon,VA,20170,4535,FAIRFAX,562,USCGeocoder,15.6234,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3071.873928,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.96855164,-77.37822513,Exact
234876,ALDI 71067 71067,425 E Monroe Ave,,Alexandria,VA,22301,1645,ALEXANDRIA,563,USCGeocoder,15.6225,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2066.711109,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.82082862,-77.05380395,Exact
234905,CVS Pharmacy 10900,2415 Eisenhower Ave,,Alexandria,VA,22314,4684,ALEXANDRIA,564,USCGeocoder,31.2496,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,3830.355707,LinearInterpolationAddressRange,StreetSegment,100,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.80133767,-77.07139256,Exact
235206,HARRIS TEETER 413,4550 King Street,,Alexandria,VA,22203,,ARLINGTON,565,USCGeocoder,109.3787,1,4.1,,,9,AddressZIPCentroid,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,ArealInterpolation,3973846.381,ArealInterpolationGeometricCentroid,USPSZip,60,FeatureClassBased,ReturnAll,,USPSZipAreaCentroid,,,1,38.875126,-77.119607,Relaxed;Soundex
236490,Tenadam Market,3817C S George Mason Dr,,Falls Church,VA,22041,3763,FAIRFAX,566,USCGeocoder,16.0393,1,4.1,,,3,StreetSegmentInterpolation,Success,LOCATION_TYPE_STREET_ADDRESS,Meters,LinearInterpolation,2795.463165,LinearInterpolationAddressRange,StreetSegment,98.99408284,FeatureClassBased,ReturnAll,,AddressRangeInterpolation,,,1,38.84154893,-77.11981847,Relaxed
